GroupID,object,spt,npoints,median_mjd,pseudomag,ra_mean,dec_mean,ra_median,dec_median,ra_std,dec_std,ra_skew,dec_skew,ra_kurtosis,dec_kurtosis,semi_major_axis,semi_minor_axis,position_angle,bbox_width,bbox_height,bbox_diagonal,spatial_density,time_span,min_mjd,max_mjd,bbox,EC,CP,LP,I2,P3,HAM,EGG,SCI,CAL
975,HD128674;;;;;;;;;;,G5;;;;;;;;;;,22,53060.3678590162,7.720088658533519,220.12156393727273,-57.03039681818182,220.1215275,-57.03058,8.10780630914836,4.2252376064701025,-0.010078135544142044,0.061431049785066555,-0.08716126513752531,-1.3973140944951092,20.491376436906307,8.993671396327619,73.90065296601206,12.707999999992126,34.272000000032676,36.552198948928364,0.05051333302178697,1105878.7285278733,53060.3678590162,56088.09880638889,"[(-57.03218, 220.116675), (-57.03218, 220.126195), (-57.02865, 220.126195), (-57.02865, 220.116675)]",22,0,0,0,22,22,0,22,0
976,HD129642;;;;;;;;;;,K3;;;;;;;;;;,140,57568.15271045139,8.560084946797357,221.2870717282857,-49.91805907142857,221.2868575,-49.91796,8.506088766253626,4.4076727244254,0.32175173265695967,-0.2189847565620953,-0.7912911121550934,-0.48335361079073547,22.162527670978637,7.660488675948348,68.57518140619264,22.96800000000019,38.261015999955816,44.625490130068975,0.159311951620074,1794714.0862748723,53060.37653424768,57974.03590803241,"[(-49.92159, 221.28200694), (-49.92159, 221.292635), (-49.91521, 221.292635), (-49.91521, 221.28200694)]",140,0,0,0,140,139,0,140,0
977,HD134060;;;;;;;;;;,G3;G0V;;;;;;;;;,353,56832.99650518518,6.521621912278588,227.68631090563738,-61.42283756373938,227.68643888,-61.42305,8.644124976505163,4.439784366684955,-0.1684808329233416,1.0640199295328765,0.5285442295549041,2.2935347847969734,21.92820158777215,9.2140964230492,73.16968817303777,30.564000000006786,54.61498800005984,62.58558148844744,0.2114719022021993,1761196.6368800262,53060.38806528935,57882.28166386574,"[(-61.4254, 227.67855611), (-61.4254, 227.69372694), (-61.41691, 227.69372694), (-61.41691, 227.67855611)]",345,8,0,0,339,337,0,353,0
978,HD131565;;;;;;;;;;,G5;;;;;;;;;;,4,56060.15303268519,8.391315038374584,224.5350760375,-68.591475,224.53472805,-68.5916,14.403122151827255,4.499519974372166,0.2641985351144122,0.1128383400698123,-1.1911758417882317,-1.8412852450529456,36.03066558353675,8.118837568317657,77.76129731205307,8.92800000002012,34.08498000003419,35.234855549627135,0.013144460517027334,1105877.6081530869,53060.39230759259,56088.12018754629,"[(-68.59259, 224.53069), (-68.59259, 224.54015805), (-68.59011, 224.54015805), (-68.59011, 224.53069)]",4,0,0,0,4,4,0,4,0
979,HD135625;;;;;;;;;;,G3;;;;;;;;;;,102,53201.02374464121,6.728037142178102,229.45224566549018,-45.92306941176471,229.452268465,-45.92306,9.03689960185139,4.985611890893322,-0.22024658601521216,-1.0711185889218084,0.6761705733285042,2.934435298712753,22.200455681458507,12.054557339467193,84.15702654540455,30.455999999998085,52.202988000010464,60.43773566348362,0.06415521223852605,2406958.145817471,53060.39570590277,59650.28796002315,"[(-45.92855, 229.44413111), (-45.92855, 229.45863194), (-45.92009, 229.45863194), (-45.92009, 229.44413111)]",102,0,0,0,102,102,0,102,0
980,HD89147;;;;;;;;;;,K0;;;;;;;;;;,7,60040.15749981481,8.921483643115739,154.23022269285713,-8.917651428571428,154.23045305,-8.91726,3.0697407223271043,7.143390311529706,-0.20197470698334116,-1.7074780824375153,-1.628271137714787,1.4723349703576663,17.91763495755136,6.4126667618929325,166.46485144610264,21.13199999999935,7.609967999985656,22.460477220236847,0.043528590795726595,2549055.2352570305,53061.22461752315,60040.15749981481,"[(-8.92197, 154.229065), (-8.92197, 154.23117888), (-8.9161, 154.23117888), (-8.9161, 154.229065)]",7,0,0,0,7,7,0,7,0
981,HD90936;;;;;;;;;;,G3;;;;;;;;;;,5,55672.97149824074,7.274539080568439,157.38788044,-18.243896,157.38726194,-18.24377,7.130418938454979,1.7372751077451036,0.3354638592500001,0.10185114232440956,-1.580951087364836,-1.4113554601050278,17.605047001361324,3.5698130645345754,82.29803785052042,4.067999999999472,16.193016000011085,16.69617893940439,0.07590341486758331,953929.1221813376,53061.25590020833,55672.97149824074,"[(-18.24439, 157.38594805), (-18.24439, 157.39044611), (-18.24326, 157.39044611), (-18.24326, 157.38594805)]",5,0,0,0,5,5,0,5,0
982,HD92547;;;;;;;;;;,F8;;;;;;;;;;,14,55675.1577640625,7.6646035099552785,160.23401739857144,-13.129104285714286,160.23371846999999,-13.129750000000001,7.02436737079232,6.727529455263002,0.03549966522574973,0.772097009129118,-0.6644122292546255,-0.601767441970817,18.349006584581737,15.16808761977498,51.63039172268563,21.311999999998932,25.551972000005208,33.27318164962594,0.025708657903460677,1780484.900198803,53061.26078730324,57935.96277278935,"[(-13.1314, 160.23051611), (-13.1314, 160.23761388), (-13.12548, 160.23761388), (-13.12548, 160.23051611)]",14,0,0,0,14,14,0,14,0
983,HIP54446;;;;;;;;;;,K3;;;;;;;;;;,7,55664.21933153935,9.652922461972263,167.10043229714285,-26.154974285714285,167.09941,-26.15563,8.385262100718176,6.049851757337275,0.6902651963109202,0.3707326210640877,-0.8046808191220967,-1.2839926806971447,21.340990291417395,13.604406423748154,69.16728502628372,15.768000000004179,23.583995999911167,28.369608586019613,0.018823658542609097,2297702.3525292883,53061.26541108797,59352.03160555556,"[(-26.15681, 167.09790194), (-26.15681, 167.10445305), (-26.15243, 167.10445305), (-26.15243, 167.09790194)]",7,0,0,0,7,7,0,7,0
984,HD119629;;;;;;;;;;,F8;;;;;;;;;;,18,53506.19143966436,6.519055841852116,206.3623174811111,-48.79215833333333,206.36201194,-48.792245,8.245097001801108,2.915601279933896,0.19340395626770598,0.4232642160785021,-1.1343335146063667,-0.5622930643224531,20.28807674410821,6.826399723236112,96.2515166861498,10.223999999996636,27.28799999996454,29.140437882742873,0.064517860608493,2122100.791547353,53061.38995236111,58871.385274872686,"[(-48.79335, 206.35872694), (-48.79335, 206.36630694), (-48.79051, 206.36630694), (-48.79051, 206.35872694)]",18,0,0,0,18,18,0,18,0
985,HD131183;;;;;;;;;;,G5;;;;;;;;;;,31,57267.02033215278,7.2619666886967424,223.15516463774193,-25.454808387096776,223.15502694,-25.45485,6.948630577272907,4.792582139232834,0.16377635955789455,0.04739332241402949,-1.0541477624598554,-0.9639210327667689,17.364446703620498,11.195918124220304,74.70585147562109,18.21600000000103,25.60698000005459,31.425150448696876,0.06645846620102679,2056968.5128294376,53061.392856562496,58693.06571851852,"[(-25.45713, 223.152225), (-25.45713, 223.15933805), (-25.45207, 223.15933805), (-25.45207, 223.152225)]",31,0,0,0,31,31,0,31,0
986,HD18083;;;;;;;;;;,G0;;;;;;;;;;,9,55491.31825451389,8.496960940091327,43.32014382444444,-34.48835333333333,43.320695,-34.48777,7.717058858643547,5.0390356220239525,-0.9506155538680966,-0.5858354575313038,1.0473792168867107,-1.0812995729406638,19.93131335570913,10.566338466364169,67.88599010457153,14.400000000017599,28.5950160000084,32.01616685428228,0.02185695577156007,2115545.200303118,53062.00751872685,58854.05461059028,"[(-34.49076, 43.31542305), (-34.49076, 43.32336611), (-34.48676, 43.32336611), (-34.48676, 43.31542305)]",9,0,0,0,9,9,0,9,0
987,HD19423;;;;;;;;;;,G2;;;;;;;;;;,12,53062.02536398149,8.199760417110873,46.229220598333335,-57.167632499999996,46.229463055,-57.16724000000001,6.169701419673686,5.794955580655958,-1.1224177741548282,-2.02971083341283,1.4441028259045714,4.055820203089669,16.109590223383815,13.027533805022982,53.70245392313521,24.04800000001046,24.601968000007446,34.4029523947276,0.02028301134314198,1549490.8679268025,53062.02536398149,57304.30015638889,"[(-57.17226, 46.224965), (-57.17226, 46.23179888), (-57.16558, 46.23179888), (-57.16558, 46.224965)]",12,0,0,0,12,12,0,12,0
988,HD93351;;;;;;;;;;,K0;;;;;;;;;;,41,60039.15195886574,8.63247117293096,161.67980832951218,-1.6879068292682926,161.67984805,-1.68726,7.011995571676567,5.78207765848783,-0.07742679747857038,-0.7112945268019979,-1.1477630314297427,-0.46162846319509354,18.744423791147124,11.97940715883049,58.48633796083629,22.716000000000136,24.786000000040076,33.62086334409027,0.07281914096789217,2548315.9408486965,53062.243154351854,60039.15195886574,"[(-1.69217, 161.67606611), (-1.69217, 161.68295111), (-1.68586, 161.68295111), (-1.68586, 161.67606611)]",41,0,0,0,41,41,0,41,0
989,HD91379;;;;;;;;;;,F6;;;;;;;;;;,21,55675.15174146991,8.277403776085675,158.18563877904762,-19.202268571428572,158.18512,-19.20246,6.027514335029629,5.397975048902761,1.1431891384605861,0.24707640927831973,0.8189051224031978,-1.3020654914698777,14.781850187811504,13.180366670738202,82.10686161154501,16.84800000000166,24.45901200002254,29.70014094271781,0.05096030642764617,1350674.1205803298,53062.26247890046,56760.20668309028,"[(-19.20429, 158.18303888), (-19.20429, 158.18983305), (-19.19961, 158.18983305), (-19.19961, 158.18303888)]",21,0,0,0,21,21,0,21,0
990,BD-183106;;;;;;;;;;,K5;;;;;;;;;;,10,55314.08380800926,10.604611898155598,166.864279219,-19.290573000000002,166.863675,-19.29065,5.234257314421128,2.9488788377923845,1.1331171372389108,0.14262407550312972,0.41773219873536327,-0.8450810682433607,13.178107441341393,6.524772826866873,74.36270027470958,9.323999999992338,17.391995999992105,19.733689489388407,0.06166635919778505,2267824.882064297,53062.26627883102,59271.23241726852,"[(-19.29177, 166.862695), (-19.29177, 166.86752611), (-19.28918, 166.86752611), (-19.28918, 166.862695)]",10,0,0,0,10,10,0,10,0
991,HD111515;;;;;;;;;;,G8;;;;;;;;;;,95,57404.29184511575,8.089554788376642,192.43657615410527,1.1855512631578948,192.43640805,1.18551,5.695437262035839,4.693523889969307,0.8195967267829658,0.2333345933104148,1.2659508362440093,-0.5981585365803173,15.906199906074624,8.56187086247296,55.15246066794831,20.916000000000334,28.890000000012606,35.66666729596056,0.15721624899763392,1780863.9683968297,53062.29621682871,57938.03603447917,"[(1.18296, 192.43312111), (1.18296, 192.44114611), (1.18877, 192.44114611), (1.18877, 192.43312111)]",95,0,0,0,95,95,0,95,0
992,HD119949;;;;;;;;;;,G5;;;;;;;;;;,107,56404.33097512732,8.248944441199406,206.6919427009346,-20.851551308411214,206.69245,-20.85159,6.447872513849921,5.032615279088774,-0.21428711323218771,-0.4906618073145354,-0.9668143987859632,-0.6783914862390317,16.74372162461951,10.975396333837349,63.75094992360404,19.83600000000365,29.77200000003677,35.77483584871263,0.18118476112453463,1320040.3037148335,53062.30280116898,56676.37618574074,"[(-20.85474, 206.68782111), (-20.85474, 206.69609111), (-20.84923, 206.69609111), (-20.84923, 206.68782111)]",107,0,0,0,107,107,0,107,0
993,HD125184;;;;;;;;;;,F9;;;;;;;;;;,228,57924.180286365736,6.81042510108602,214.50603649929823,-7.542338245614035,214.506199025,-7.54201,9.280189025099592,4.6767605760568385,1.1283442284945167,-0.631674472618575,2.694740255177172,-0.5639484671008246,22.737844430306787,11.40098555613326,92.99025300369179,19.69199999999951,51.605999999958385,55.23544242599751,0.22435968513427673,1793990.294336311,53062.34366591435,57974.02140537037,"[(-7.54576, 214.50012), (-7.54576, 214.514455), (-7.54029, 214.514455), (-7.54029, 214.50012)]",228,0,0,0,228,228,0,228,0
994,HD134985;;;;;;;;;;,K0;;;;;;;;;;,23,53218.07359934028,9.264190980918123,228.19895799130435,-1.1666760869565216,228.19906305,-1.16615,9.59872530585746,6.959349799259802,-0.08949489518741509,-1.664429243845708,-0.018733774873022302,2.372496126102223,26.34215384113686,12.175150145645137,59.33675530021912,27.93599999999996,38.77603199995292,47.79122046633012,0.021232456787401262,1106634.4970301634,53062.36811032408,56092.16823908565,"[(-1.17214, 228.19310888), (-1.17214, 228.20388), (-1.16438, 228.20388), (-1.16438, 228.19310888)]",23,0,0,0,23,23,0,23,0
995,HD137676;;;;;;;;;;,G5;;;;;;;;;;,132,53204.04211310185,7.875717372818222,232.32870974310606,-49.95403045454545,232.328745965,-49.9539,8.421471133455581,3.2810735891365392,-0.3263935845999306,-0.03852715056104587,-0.6301307372919909,-0.02958776138252661,20.915084754056288,7.207202636788562,79.60429034297131,15.732000000005542,42.6920040000482,45.498384911338405,0.19653660604236742,1903263.2896354878,53062.38789506945,58273.2387907176,"[(-49.95593, 232.32155611), (-49.95593, 232.333415), (-49.95156, 232.333415), (-49.95156, 232.32155611)]",132,0,0,0,132,132,0,132,0
996,HD140785;;;;;;;;;;,G5;;;;;;;;;;,9,53506.28576237269,7.794667593341299,236.80353533444446,-42.205331111111114,236.80353388,-42.20554,10.9186992226913,3.665484415467501,-0.1828002096532693,0.010202803665890266,-1.3135147458294845,-1.3018429507212133,27.44895845294025,6.425216589723311,103.57068332652332,10.223999999996636,29.0310120000413,30.778723718609147,0.03032211519666908,1749910.8150500797,53062.392707743056,57853.387410138894,"[(-42.20681, 236.79926888), (-42.20681, 236.80733305), (-42.20397, 236.80733305), (-42.20397, 236.79926888)]",9,0,0,0,9,9,0,9,0
997,HD93932;;;;;;;;;;,G3;;;;;;;;;;,15,55690.13709905093,6.912136399138101,162.60583599600002,-15.104492,162.60465194,-15.10456,8.554091987531695,5.351632530627812,0.40786352592198927,0.3313811590901457,-1.3255295437934425,-1.22356470943364,22.326808938681182,10.558032644170545,66.78995024147912,16.23599999999925,26.05701599997019,30.70139701744333,0.035455820232581,2257605.5928003993,53063.22385041667,59244.211099699074,"[(-15.10646, 162.60282805), (-15.10646, 162.61006611), (-15.10195, 162.61006611), (-15.10195, 162.60282805)]",15,0,0,0,15,15,0,15,0
998,HD95922;;;;;;;;;;,F8;;;;;;;;;;,4,53790.31292765046,6.11007899109597,166.005479715,-0.032189999999999996,166.00579096500002,-0.032095,5.250557602434468,4.486106552457269,-0.4912476185714932,-0.25155900890323263,-1.3302805605288353,-1.0618715752291097,15.619395220541449,6.462684751575628,128.62973806121676,10.836000000000007,11.517012000058457,15.813300142901566,0.03205170785805824,265568.082193404,53063.22714478009,53790.31292765046,"[(-0.03379, 166.00356888), (-0.03379, 166.00676805), (-0.03078, 166.00676805), (-0.03078, 166.00356888)]",4,0,0,0,4,4,0,4,0
999,HD100777;;;;;;;;;;,K0;;;;;;;;;;,37,53917.99841078704,7.291467235460663,173.96508302135135,-4.756554324324324,173.96390388,-4.75643,11.072645528760292,3.3628117578764996,1.6179058480384463,-0.34443267809945916,2.475361709303174,-0.7756076173407709,27.148126440526312,8.077494319514633,93.49977083128988,13.284000000002294,50.34200399996962,52.065170918119705,0.05532766694856419,449541.57569436653,53063.23078012731,54294.00853699074,"[(-4.75839, 173.96148805), (-4.75839, 173.97547194), (-4.7547, 173.97547194), (-4.7547, 173.96148805)]",37,0,0,0,37,35,0,37,0
1000,HD101339;;;;;;;;;;,G5;;;;;;;;;;,30,57221.002710706016,7.930985446132453,174.91696302466667,-4.984280333333333,174.91701208,-4.984385,8.130187783680102,4.378869405333243,0.23068847075623927,-0.5042220363467996,-0.9551961960993332,0.12665930707335615,20.06825207381255,10.39925442751417,81.30667288596683,17.927999999999145,28.77098399993656,33.89959740652645,0.05816137908591574,2547955.0531723336,53063.23591295139,60039.15666085648,"[(-4.98734, 174.91301694), (-4.98734, 174.92100888), (-4.98236, 174.92100888), (-4.98236, 174.91301694)]",30,0,0,0,30,30,0,30,0
1001,HD101367;;;;;;;;;;,K0;;;;;;;;;;,9,53063.24298850694,7.918333296270054,174.98425209444446,-4.96011,174.98377,-4.95965,5.721276158492548,4.42232563251499,0.3597696317542517,-0.24226671224379556,-1.0244304362919079,-1.45987789427042,14.975126025325336,9.434764444879058,62.85515095480835,11.448000000001457,16.253999999992175,19.88087573523307,0.048367387843783506,1339699.0025901666,53063.24298850694,56731.13895726852,"[(-4.96183, 174.98209305), (-4.96183, 174.98660805), (-4.95865, 174.98660805), (-4.95865, 174.98209305)]",9,0,0,0,9,9,0,9,0
1002,HD103929;;;;;;;;;;,F2;;;;;;;;;;,2,53063.2487721412,5.629433318420707,179.527387495,-4.371309999999999,179.527387495,-4.371309999999999,6.178718853057564,0.7636753236830829,0.0,-8.881780023398729e-12,-2.0,-2.0,,,,1.0800000000006804,8.738028000084341,8.804517779541332,0.21193018056623425,109248.71571971395,53063.2487721412,53362.35545446759,"[(-4.37146, 179.52617388), (-4.37146, 179.52860111), (-4.37116, 179.52860111), (-4.37116, 179.52617388)]",2,0,0,0,2,2,0,2,0
1003,HD103891;;;;;;;;;;,G0;;;;;;;;;;,109,59671.24908469907,5.898013410929111,179.43954778137612,-8.548235779816514,179.43948694,-8.54802,7.88579242455223,5.421482366093213,0.1617613825996763,-1.2085663087921799,-0.6894547552790073,1.964605816364739,19.529084043952736,12.932897274723224,78.28313070779576,28.40399999999903,33.5880000000202,43.98796380831127,0.11425174698671202,2528239.4592960505,53063.25128398148,59985.19367767361,"[(-8.55401, 179.43485305), (-8.55401, 179.44418305), (-8.54612, 179.44418305), (-8.54612, 179.43485305)]",109,0,0,0,108,108,0,109,0
1004,HD95533;;;;;;;;;;,G8;;;;;;;;;;,6,55325.06255519676,7.9779909333813475,165.36327620166668,-19.819438333333334,165.362806525,-19.81962,10.342426969893875,3.2458680194951466,0.28877689209076157,0.5621463949330776,-1.480914944300448,-1.0586870437360405,26.126123159379798,4.62351646856175,75.44795279935278,8.207999999996218,25.59200400004329,26.87604756540979,0.028563380657719652,826121.0333330646,53063.266433819445,55325.06255519676,"[(-19.82028, 165.36023111), (-19.82028, 165.36734), (-19.818, 165.36734), (-19.818, 165.36023111)]",6,0,0,0,6,6,0,6,0
1005,HD101612;;;;;;;;;;,F5;;;;;;;;;;,44,56699.18261869213,7.561823057071681,175.3433290615909,-26.667462954545453,175.34287194,-26.66742,5.556848419651583,4.964325716366983,0.6820324348658091,-0.7178436533017222,-0.5789132741104117,0.20772904417815674,13.7839331616598,11.943284464898824,108.96850121361146,19.764000000006376,22.079015999986495,29.632729262218014,0.1008319386078379,1378730.2492824332,53063.30384413194,56838.061542372685,"[(-26.67079, 175.34055194), (-26.67079, 175.346685), (-26.6653, 175.346685), (-26.6653, 175.34055194)]",44,0,0,0,44,44,0,44,0
1006,HD102300;;;;;;;;;;,F7;;;;;;;;;;,7,55710.09824820602,7.095429792891691,176.6161102342857,-24.97570142857143,176.61640194,-24.97559,5.5417756571831776,4.726359396287205,-0.710566597446754,0.3305615725229614,-0.44656033171760834,-0.5108732843554913,15.296741867701867,9.155913058872988,125.2424753694694,13.752000000003761,16.776000000004387,21.692203207610117,0.03034196890040191,966740.7005915194,53063.30646013889,55710.09824820602,"[(-24.97726, 176.61336694), (-24.97726, 176.61802694), (-24.97344, 176.61802694), (-24.97344, 176.61336694)]",7,0,0,0,7,7,0,7,0
1007,HD105575;;;;;;;;;;,K2;;;;;;;;;;,8,55403.99463954861,8.269952818208065,182.338436385,-27.981492499999998,182.33899944,-27.981479999999998,8.459159681640067,5.004490212369389,-0.097911502170377,0.06131306105495615,-1.637405145119737,-1.4670967171626423,20.793627710111682,12.098324460007365,96.50847573627854,13.500000000000512,21.390984000049684,25.29474642075693,0.027702914115180194,2296966.8221236654,53063.32193741898,59352.07435938658,"[(-27.98324, 182.33557111), (-27.98324, 182.34151305), (-27.97949, 182.34151305), (-27.97949, 182.33557111)]",8,0,0,0,8,8,0,8,0
1008,HD115341;;;;;;;;;;,G0;;;;;;;;;;,9,53066.347231458334,7.257707322479329,199.16892332777778,-5.573508888888889,199.16883805,-5.57374,7.2058870842449245,5.213492495438549,0.6149458571925613,0.742264109985712,-0.9491251637281475,-0.8091216797504552,17.731370763223794,12.630060137182054,81.5811596070564,14.14800000000156,19.67399999995223,24.232873952508488,0.032333654341928586,1192182.2352191058,53063.34070130787,56327.357772407406,"[(-5.57483, 199.16689388), (-5.57483, 199.17235888), (-5.5709, 199.17235888), (-5.5709, 199.16689388)]",9,0,0,0,9,9,0,9,0
1009,HD108768;;;;;;;;;;,G6;;;;;;;;;;,20,59352.27390482639,8.420184650175663,187.482204996,-26.420831,187.482222495,-26.42053,6.036287645411725,5.814745234950344,0.5910776021519545,-1.7565986538464762,-0.2277664837842397,3.395931062932741,16.12626774408152,12.680671925552167,130.44090850095233,24.768000000008783,22.691015999976116,33.59071346535538,0.03558648674225266,2297031.499283159,53063.34440644676,59352.27390482639,"[(-26.42603, 187.47969888), (-26.42603, 187.48600194), (-26.41915, 187.48600194), (-26.41915, 187.47969888)]",20,0,0,0,20,20,0,20,0
1010,HD120467;;;;;;;;;;,K4;;;;;;;;;;,20,59641.39944057871,7.741176543739453,207.428265093,-22.113361,207.42734958,-22.11319,11.929901940090938,7.258141145241066,0.7844345026076388,-0.9188356477901223,-0.3857439432144565,-0.10362222729756798,29.900418873467963,16.559859955216705,75.02563448557267,26.42399999999725,40.67197199999555,48.501928645861874,0.018609564293286935,2513652.53248097,53063.35047168982,59945.35603631944,"[(-22.11809, 207.42401611), (-22.11809, 207.43531388), (-22.11075, 207.43531388), (-22.11075, 207.42401611)]",20,0,0,0,20,20,0,20,0
1011,HD123619;;;;;;;;;;,F6;;;;;;;;;;,7,53830.31994724537,7.288511434174318,212.30612956142858,-22.536474285714284,212.306015,-22.53611,6.6582139178700865,5.132614371424118,0.43570020038593216,-0.47857747504185794,0.2859384324382237,-0.9614291203923657,19.151656588671166,7.525372229604125,55.1660416581762,14.724000000005333,22.446000000013555,26.844349349551493,0.021180356838401467,989334.5920262922,53063.35373041667,55772.00422193287,"[(-22.53875, 212.30328), (-22.53875, 212.309515), (-22.53466, 212.309515), (-22.53466, 212.30328)]",7,0,0,0,7,7,0,7,0
1012,HD129829;;;;;;;;;;,G1;;;;;;;;;;,5,53545.03747645833,8.239092058767502,221.327649664,-18.00281,221.32746805,-18.00261,10.589612399370667,3.5227614168438093,0.9268837211846868,0.050391769211226775,-0.45779419752830197,-1.2094733114600096,26.43364617241305,6.887658164880354,101.7275357537111,9.036000000003241,26.99701199995843,28.469070109962463,0.020496423337848492,1201311.5526492258,53063.3676147338,56352.37939474537,"[(-18.00402, 221.32497194), (-18.00402, 221.33247111), (-18.00151, 221.33247111), (-18.00151, 221.32497194)]",5,0,0,0,5,5,0,5,0
1013,HD130989;;;;;;;;;;,F6;;;;;;;;;;,12,53545.04199344908,6.479097360042836,222.89630474166665,-17.790225,222.89607194,-17.79005,6.9032417456755075,4.339361159517417,0.3464918718466379,-0.22013905698884284,-0.3670441715357273,-1.5350254472098903,16.904204637488096,10.609350290515987,87.81156515908435,11.124000000000933,24.396984000031807,26.81335869110449,0.04421647575629384,2257981.1557905637,53063.37096511574,59245.38644982639,"[(-17.79186, 222.893315), (-17.79186, 222.90009194), (-17.78877, 222.90009194), (-17.78877, 222.893315)]",12,0,0,0,12,12,0,12,0
1014,HIP17346;;;;;;;;;;,K5;K5V;;;;;;;;;,35,55217.15422944445,8.273873545369106,55.68777943314286,-24.466542,55.68772,-24.46637,8.668878278942879,4.858327555369561,0.05071964531845256,-0.19833670251709928,-0.8210500782339527,-0.6897891498018183,21.233939506601306,11.863718698490107,92.64373966040628,18.395999999994217,31.205016000018304,36.22382971969123,0.06097056700837318,2350799.778851657,53064.0294625463,59500.16848746528,"[(-24.46914, 55.68369694), (-24.46914, 55.692365), (-24.46403, 55.692365), (-24.46403, 55.68369694)]",35,0,0,0,35,35,0,35,0
1015,HIP58608;;;;;;;;;;,M0;;;;;;;;;;,7,53790.33989726852,10.398586036007849,180.27777055142857,-1.7316300000000002,180.27822,-1.73194,5.498697375346688,5.278881699754445,-0.1792711170419933,0.4180779929611344,-1.6763009672745468,-0.09847495747590296,16.743718204175774,8.230344419851882,133.0861670667619,17.208000000000023,13.016988000003948,21.576775491074834,0.0312505120753457,1871516.5272988295,53064.29631255787,58188.229309953706,"[(-1.73381, 180.27593611), (-1.73381, 180.27955194), (-1.72903, 180.27955194), (-1.72903, 180.27593611)]",7,0,0,0,7,7,0,7,0
