target,count,ra,e_ra,dec,e_dec
HD102136,2,176.297997495,4.3211295391305576e-05,-40.74583,0.0002545584412275687
HD10226,2,24.976000965,0.00028696514500771685,-9.971465,0.00040305086527614637
HD10261,2,25.182473055000003,0.0009447724414127291,15.617695000000001,2.121320343542138e-05
RXCAE,2,67.72699361,0.001248043468793483,-41.17303,0.0027860007178750357
S VUL,2,297.09632749499997,0.00019603121292449332,27.283195,0.0005303300858886747
S SGE,2,299.00486444,0.0013725791150752554,16.630580000000002,9.899494936613714e-05
HATS701-018,2,205.666566525,0.0005819842362613523,-44.940929999999994,0.00024041630560186098
HD122259,2,210.43886041000002,2.337695019091518e-05,-39.436755000000005,4.9497474681184466e-05
HD111028,2,191.593582495,0.0006937495340884472,9.536480000000001,0.001668772003600508
THE-MOON,2,99.371749025,0.023321760501750576,26.47612,0.007198347032481621
HD12265,2,29.952049440000003,7.863027405481824e-06,-27.040275,0.00024748737341471485
RZ VEL,2,129.25676555,0.0005197234841562051,-44.115405,0.001774838020778871
HD123798,2,212.76993194,0.0003350837614695713,-49.275485,0.0003323401871551443
THETA-OPH,2,260.505675965,0.00024336494086462884,-24.997684999999997,7.071067812853855e-06
RY VEL,2,155.171579025,0.0014819756051953755,-55.323285,0.0010253048327168483
HD110829,2,191.40930791,0.0022499713513219285,-60.982665,0.0014354267658096167
HD109962,2,189.78378499500002,0.002497663785713874,-45.563465,0.00021920310216706765
HD12484,2,30.610637495,0.00023413012632077462,2.81435,0.0003959797974645486
HD109423,2,188.70315444,0.00045334029956251953,-41.23487,0.00021213203435295773
HATS747-034,2,292.963805965,0.0003788890265559759,-52.6447,0.0003959797974620364
HATS701-023,2,211.332649995,0.000753853610498333,-46.4975,0.00015556349186017547
HD120323,2,207.36275805,4.2426406884659574e-05,-34.450694999999996,2.1213203434793342e-05
HD118878,2,205.15489194,6.796710382416015e-05,-44.330479999999994,4.242640686707454e-05
HD115116,2,199.607189995,0.011699866583243594,-78.82636,0.0034506810921853246
HD115319,2,199.056494995,0.0026347576484486586,19.049315,0.002227386360736202
TERZAN3-1-3584,2,247.18003194,0.0008669977665573187,-35.3238,0.0002262741699811776
HATS747-031,2,290.85486291,0.0005599861442922792,-54.332045,7.071067814109929e-06
SAND1074,2,132.80041791,0.001745181962384059,11.874625,0.0001484924240485777
S1592,2,133.075224025,0.0050289080724462264,11.73851,0.0031395541084674856
S1479,2,132.99508791,0.004307652084594857,11.91546,0.0036345288552987994
TEST_LORENZO,2,37.459475555,0.0006638954857885697,-0.88218,0.0016546298679765274
S1316,2,132.92913443999998,0.005542925204903517,11.94534,0.0002545584412275687
HATS745-006,2,273.38157111,0.00016970562747834674,-52.65204,0.0008485281374218794
HATS738-001,2,195.61424194,0.0013152186130225031,-49.005365,0.002962777413175029
HATS737-004,2,185.07820749500002,0.0011023016901026078,-48.94613,0.0003959797974620364
HD120272,2,207.31907194000001,0.00010606601718150315,-40.51663,0.0
HATS710-001,2,290.380075965,0.0006605579418167258,-48.379999999999995,0.00019798989872725001
HD125490,2,214.971259995,0.0007408852721335658,-6.7469,0.0004666904755830386
RX-GRU,2,344.56695541,0.0006554455597526176,-41.83126,0.00026870057684825213
HATS610-013,2,178.05426708,0.00025593022838603824,-27.516405,0.0003889087296516948
HD126035,2,215.855440965,0.00027164921213111714,-11.713474999999999,0.00012020815280030245
HD105671,2,182.47899138000002,0.0017288760799871565,-46.208709999999996,0.00011313708498807663
HD105613,2,182.408347495,2.906915977313431e-05,-58.350735,7.071067814109929e-06
HATS643-001,2,83.85291999500001,0.0003551302387268938,-33.786834999999996,0.0002899137802855576
QSO-B0515-4414,2,79.28346554999999,5.303300858070299e-05,-44.177724999999995,2.1213203434793342e-05
HATS631-001,2,341.450004995,8.760345913958233e-05,-26.278615000000002,2.1213203436049417e-05
HATS625-045,2,297.30542749999995,0.00010960155106846093,-28.695774999999998,0.0024819448019650268
HATS625-040,2,296.070396525,0.0006695947664743558,-27.046084999999998,0.001972827919509889
HD1367,2,4.44967444,6.991871852334984e-05,1.688625,0.0006010407640084992
HD103929,2,179.527387495,0.00171631079251599,-4.371309999999999,0.00021213203435641192
HD13754,2,33.24045791,0.00014004956908102249,-41.44961,0.0001414213562420042
HATS625-004,2,295.241600555,0.0005790426720493963,-30.21588,0.0027152900397552897
HD103836,2,179.31718611000002,0.0012162236636551098,-26.142005,0.0004879036790178319
HD138521,2,234.21933846500002,0.0016823272406139586,-67.48529500000001,9.192388155830759e-05
HD103746,2,179.184012495,0.0013002915888574915,-47.072915,0.0005444722215156385
HD138633P,2,233.39158846499998,0.0006581962051128321,-11.063790000000001,0.00048083261120811824
HD135382,2,229.732057495,0.0002820578239472166,-68.679095,7.071067814109929e-06
HD135344_8.7_F8,2,228.95111500000002,0.0005303300859075158,-37.15287,8.485281373917337e-05
HD135344B,2,228.95081291,0.0004963465339853871,-37.153465,0.00019091883092067652
HD106515A,2,183.776241525,0.0009893625950120602,-7.257235,0.0003606244584043616
HD12783,2,31.32776708,0.0003946080103073351,0.32077500000000003,0.00017677669529663704
HD128575,2,220.66487096499998,0.022864884668281002,-74.31303,0.002715290039754034
HD106869,2,184.382351525,0.0009410389175968406,-48.92591,0.0004242640687084276
HD10678,2,25.652062909999998,0.00033096840000044293,-58.414345,0.00010606601717396671
HATS699-014,2,188.587714995,0.0024634822438967282,-45.07911,0.00016970562748839534
HD13004,2,31.718265000000002,0.00014849242404732163,-19.140050000000002,0.0011596551211434864
HD13217,2,32.149502080000005,0.000538772940857486,-26.300040000000003,0.0017677669529660171
HD134929,2,228.49432805499998,0.0007538536104681873,-41.45877,0.0015132085117371924
SAND1583,2,133.08894888,0.003775950211528871,11.649965,0.0011950104602052435
HD132763,2,225.489909995,8.210216836891018e-05,-34.35693,9.899494936739322e-05
SAND1592,2,133.079819025,0.0024153565563765256,11.73798,0.0022485995641735074
RS PUP,2,123.26769694000001,0.0002007334730366527,-34.579335,0.0022698127676057884
HATS655-001,2,176.62609291,0.00017540490814403568,-33.857870000000005,1.414213562570771e-05
HD134928,2,228.493942495,0.0005181466360594433,-41.463229999999996,0.0015980613254839022
HD149404,2,249.09129597,3.672712620892203e-05,-42.85857,5.656854249278225e-05
OGLE-GD-ECL-01928,2,161.145377495,0.0013073626566716013,-61.82009,0.0004525483399623552
HD149404_5.5,2,249.09257638,7.424621203810565e-05,-42.85801,0.00019798989873478644
BD+262606,2,222.25119096999998,0.00016400634685285215,25.69577,1.4142135623195562e-05
HD16522,2,37.917576525,0.0027017348027600523,-79.10679,0.00031112698372035095
HD16555,2,39.351754995,8.64791593096894e-06,-52.544675,7.071067811597781e-06
HD166033_8.6,2,272.443892495,0.00024670248492690994,-23.64468,0.0012445079348876841
HD-73665-PRAES,2,130.02032597,8.348102660080098e-05,20.004475,0.00014849242404732163
HD166473,2,273.10626152500004,0.0005961263719096693,-37.7527,0.0002828427124739598
HD166546,2,272.98815694,6.638318462383132e-05,-20.426470000000002,0.0006505382386883491
HD-73598-PRAES,2,129.95454096999998,0.00023904451847102503,19.538339999999998,0.0002121320343542138
NOI-104541,2,94.355938055,0.0001528128464798637,-33.260940000000005,0.0018526197667064466
NOI-104527,2,87.59303402500001,0.0001824689048897487,-34.185615,3.535533906050105e-05
HD168050,2,274.66194541,0.001133534596634376,-19.100520000000003,0.0008768124086720388
HD168060,2,275.047984995,0.00041876984903881033,-45.924785,0.0012515790026955138
TOI-205,2,7.974989995,0.001924907292950274,-56.966170000000005,0.0009899494936613715
HD168159,2,274.666409995,0.00037044617162359074,-6.6993,0.0035496760415564856
NOI-104018,2,331.359496525,0.0008337991031719818,-34.142044999999996,0.0007990306627356708
BD+191739,2,112.13436944,9.271584114339912e-05,19.64788,0.00012727922061378435
HD165133_9_3,2,271.37605291,0.0003054277030647106,-24.20091,0.0006081118318187624
HD165133,2,271.37507305,0.0003181980515344609,-24.203705,0.0012091525958296953
HD164794_6_0,2,270.967094025,0.000390287587907451,-24.3599,0.0012869343417610392
GSC 06568-00504,2,125.569936525,0.0006597659821813914,-28.417645,0.0017182694782848327
HD163675,2,269.15678707999996,0.000960293435259023,18.610445,0.001972827919512401
HD-93257,2,161.60609499499998,0.00035080274522469873,18.891855,0.00036062445840404756
TOI-139,2,336.402750965,0.0003565020258702905,-34.90974,0.0015273506473654122
GSC-00870-00798,2,176.93818791,0.0022048013701303783,12.89767,0.0014142135623723114
TOI-145,2,333.174312495,0.002912495049962077,-55.980055,0.0007141778489939852
SMC-CEP-1454,2,12.538435555,0.010931085948617303,-73.198085,0.0019021172413926553
GL867B,2,339.688435965,0.0004213154334004411,-20.61748,0.0022061731573026645
HD164500,2,270.918963055,0.004840930805727457,-45.863524999999996,0.0026799347006960447
GL81.1B,2,29.29423944,0.00017598473570108476,-10.249665,0.0003040559159093812
BD+084055,2,290.42481444,0.0011871474328085543,9.19628,0.0005939696961968229
BD+08456,2,45.011271525,0.0002142887100381705,9.176625,0.00013435028842538212
BD+102079,2,149.42548958,0.001376694476550664,9.976955,2.1213203434793342e-05
HD-73710-PRAES,2,130.08594847,7.994549267364883e-05,19.66608,0.0002262741699799215
GL56.3B,2,19.66913791,9.329566871175288e-05,-0.87478,4.242640687115678e-05
NOI-103952,2,332.75961152499997,0.0008267280353578719,-27.297355,0.0015061374439281066
GJ9381,2,178.78091958,0.003215172107626379,0.97524,0.0008061017305526068
GU PSC,2,18.143669995,0.00015988391429397363,17.059755000000003,0.0002899137802843015
HD169392A,2,276.18010346999995,0.00238511359932989,-6.60353,0.00032526911934605864
NGC6863_D,2,301.27724888,0.00033941125499688783,-3.5563849999999997,0.0001767766952963819
GJ747.1,2,287.33782611,0.0018101933598494207,-14.749265000000001,0.0010818733752152828
GJ737A,2,284.38320944,0.0017713024868416703,-55.993065,0.0027647875144402425
NGC6781,2,289.617878465,4.89105760871403e-05,6.54045,9.899494936613714e-05
HD-26911-HYA,2,63.947991939999994,0.0001229517271141014,15.401724999999999,4.9497474681812504e-05
TOI-248,2,34.683259025,0.002647527996915897,-54.86153,0.0002262741699811776
HD176157,2,284.73241694,0.0016220181032456833,-0.5053300000000001,0.0020647518010647034
HD176232,2,284.166825,2.8284271256439716e-05,-37.34335,0.00014142135623949206
SMC-CEP-2604,2,14.21629791,0.0004582476206154834,-73.24393,0.0015697770542450475
GJ667C,2,259.755005965,0.0010353245357836774,-34.99413,0.0007212489168080951
HD-25102-HYA,2,59.924427495,3.731402484818486e-05,10.33194,0.0
AP_ARI,2,44.42610847,0.00502969296098553,23.959255,0.001322289680820284
HD177730,2,286.58740596999996,8.348102659075238e-05,-10.717600000000001,0.000692964645562332
HD179210,2,288.48269249500004,0.002509444184658297,-47.35468,0.0007636753236827061
HD179211,2,288.48474638,0.0036309933213898604,-47.359175,0.0015909902576723043
GJ754.1B,2,290.14308388,0.0013576450199071627,-7.661295,6.363961030689217e-05
HD174779P,2,283.61956499999997,1.4142135608122673e-05,-45.48691,9.899494936739322e-05
SMC-CEP-2085,2,13.41730444,0.002438726435499044,-73.70873,0.0019374725804581806
HD-27534-HYA,2,65.38963555000001,3.5355339120792603e-06,18.41835,1.4142135623195562e-05
HD169392B,2,276.179349025,0.0017789604533076037,-6.605595,0.000558614357137578
GJ9212B,2,96.80852694000001,0.0007707463914817431,-25.846795,0.00028991378028806977
ASAS,2,291.70177347000003,1.1978388829391505e-05,-0.50112,7.071067811864696e-05
NOI-101552,2,322.12346097,0.000588270415548719,-16.960555,0.00012020815280093049
ASA01_E2_0047,2,243.12890943999997,0.0023908128800156758,-66.595675,0.00010606601717145456
HD17039,2,40.98259347,0.00022411042322505574,-7.913375,6.363961030689217e-05
NN DEL,2,311.70370444,0.0022874904370908202,7.551769999999999,0.00042426406871188177
HD174080,2,282.11990499499996,0.0009915263417606456,10.744209999999999,2.8284271248275233e-05
NLTT4599,2,20.754368465,0.0002975717467276257,-12.95561,0.00024041630560437313
GJ811.1,2,314.19651194,0.0021185767692729297,-10.45073,0.0003111269837228631
GJ810A,2,313.913914995,0.0018793271898435151,-14.03568,7.071067811848996e-05
HD171825,2,280.32183944,0.0009836703854398897,-63.528655,0.0010253048327243848
HD-27524-HYA,2,65.38536152500001,0.0003034690172795389,21.039915,4.949747468369661e-05
HD114839,2,198.20002707999998,0.0007976588755847376,26.88102,0.0003252691193448026
HD163153,2,268.738834025,0.0003054347741381318,-7.73593,0.00024041630560405912
0302_0044,2,199.72816208,6.22678231484226e-05,2.5432449999999998,7.0710678117547895e-06
OGLE-GD-ECL-01207,2,160.43947944,0.0002058529261390122,-62.189170000000004,0.0019091883091992288
HD152590_8.5_16_18,2,254.024294995,0.0014087193426825968,-40.34955,0.0005091168824551374
OGLE LMC-CEP-3504,2,75.082344025,0.00021625446689173906,-71.840565,0.0007424621202403763
OGLE LMC-CEP-3461,2,73.71283388,0.0002757716446548256,-66.12875,0.0002828427124689355
HATS772-138,2,220.17135444000002,0.0006965001794486618,-60.93566,0.0009192388155428816
OGLE LMC-CEP-1711,2,80.461499025,0.0014313043332733475,-69.76756499999999,0.0004596194077613922
SERAM_0432-1520,2,68.18447194,0.0005841550540733102,-15.334145,0.00019091883092067652
HD038393,2,86.118151525,1.9056527757117025e-05,-22.447735,6.363961030689217e-05
OBJ911,2,132.79360152499999,0.006298164744707161,11.76479,0.00596798123321462
HATS545-005,2,41.011020555,0.0001477075355268588,-24.13147,7.071067811723388e-05
TLS-1,2,101.40037194,0.0004128655073946347,-0.718615,0.00047376154339495035
TLS-2,2,102.19483152500001,0.0012325224749534696,-0.671895,0.0007707463914933618
HD152218_7.6_18,2,253.49798611,0.0005868986283902494,-41.71381,0.00041012193308774417
HD152235,2,253.49782111000002,0.0003464823227607548,-41.994275,0.00013435028842789427
SERAM_1104-0413,2,166.169051525,0.0005254156937585214,-4.220325000000001,0.000346482322781166
TYC 7763-1020-1,2,180.11026291000002,0.0013448746714072666,-41.675664999999995,0.0011242997820842416
TLS_5,2,102.004692495,0.003325360557356712,-1.08355,0.0005091168824541953
SERAM_0300-3708,2,45.19762208,0.0017946794370551947,-37.13206,0.00015556349186017547
HATS550-006,2,72.5701875,0.0002156675682600127,-21.776785,0.0006858935777526183
SERAM_0042-7747,2,10.581794995,0.00650695923503866,-77.79101499999999,0.000982878425854798
OGLE-105629380,2,162.634297495,0.0004898623648030035,-61.58946,0.0002545584412275687
HD090872,2,157.01282055500002,2.906915977313431e-05,-57.200405,7.071067811597781e-06
HATS557-020,2,126.98371847,0.00044331352538961124,-21.37434,1.4142135623195562e-05
OGLE-GD-ECL-01068,2,160.28808305500002,0.001897796818958857,-62.072355,0.00028991378028806977
OGLE-GD-ECL-00349,2,159.526451525,0.0016198614275403733,-62.384280000000004,0.0008202438661830247
HATS556-002,2,123.624678465,5.5981643861055866e-05,-19.589100000000002,0.0006505382386883491
TIC4672985,2,38.47177888,0.0004171930009018541,-10.655725,4.949747468369661e-05
HATS555-012,2,113.29016304999999,0.00021213203434793343,-25.967115,0.0004030508652748903
OGLE SMC-CEP-1251,2,12.27098708,0.0001895470437647191,-72.535165,0.000869741340859185
HATS554-052,2,108.33740208,0.00028854199313462447,-24.68445,0.0021637467504305656
HD149498,2,249.60309944,0.00014928438362613278,-56.258585,0.0005727564927595174
HATS554-024,2,107.71184596500001,5.951717776308653e-05,-20.055575,0.00017677669529748096
SERAM-J033-6331,2,52.959960965,0.004105341763416223,-63.532025000000004,0.00010606601717396671
HD1497,2,4.80329055,3.889087296504387e-05,13.57499,0.00016970562748399906
TIC90850770,2,307.59855249500004,0.0005381860422785146,-44.888445000000004,0.0011525840533306326
HD029488,2,69.817719025,1.7090770898524145e-05,15.914735,7.071067811597781e-06
HD152592,2,254.02601208,4.105461971614141e-05,-42.388155,0.0002474873734159709
O LEO,2,178.91703096999998,0.0004751333305531059,15.64227,0.00145663996924441
HD152635,2,253.97083347,0.000850691884190562,-31.46912,0.0
ASAS183406-1519.1,2,278.52209111,1.4142135608122673e-05,-15.317540000000001,4.24264068714708e-05
HD157347_STD,2,260.712765965,0.0008455795021465509,-2.3888550000000004,0.0014354267658085176
HD15767,2,37.92533541,0.00035138964383884006,-15.275725,7.071067811597781e-06
HD15779,2,38.03853541,0.0002523946944789833,-1.033285,0.0016899852070359294
HD157869,2,261.89034291,0.0008118010112029088,-38.378975,0.00030405591591377745
HD15799,2,37.884779995,5.107432280557992e-05,-32.04694,0.0001838477631065666
ASAS175621-2738.0,2,269.088927495,0.00019603121292449332,-27.631835,0.00020506096654387208
HD16120,2,38.60766305,0.0007919595949290972,-33.84769,0.0008202438661754883
HD161265,2,266.54214861,0.0029097444045717165,-37.290485000000004,0.0010960155108428746
HATS777-011,2,274.184149995,0.0008017813081235189,-59.522635,0.0004171930009018541
HATS777-012,2,270.56717041,0.0005749202395206635,-58.141645,0.0002192031021695798
HATS398-021,2,18.188136525,0.0017161128026008758,-2.745985,0.0030052038200427318
HD161935,2,267.859249025,8.897524627795472e-05,-53.838944999999995,7.071067806573485e-06
HD16270,2,39.003985965,0.0004142443656189891,-23.52256,0.0004808326112074902
HD162757,2,268.26418194,0.0012629775640268916,-10.89967,0.0005798275605736273
HATS777-003,2,281.559405965,5.361990722750226e-05,-57.69355,0.0003535533905949619
ASAS193435-1921.7,2,293.64357861,0.00044194173825123884,-19.359655,0.00019091883092067652
HATS412-045,2,121.529249995,0.00010448916906464414,-2.25981,0.00149906637611541
HD153919_6.5,2,255.98629388,4.242640687461098e-05,-37.84272,2.8284271246391124e-05
HD152686,2,254.182615965,0.00013140165316261428,-42.363105000000004,0.00013435028842035784
HD014943,2,35.731246525,6.148293462419156e-05,-51.091719999999995,0.00011313708498807663
HATS545-001,2,36.732104995,0.00014299820435886322,-23.0367,0.00024041630560437313
HATS537-012,2,338.64567999999997,0.00022627417003142055,-11.252535,0.0016475588001650867
ASASSNIG,2,270.28223290999995,6.226782316851979e-05,-26.52615,0.0018384776310857631
HATS537-010,2,337.830419995,0.0026276865806546456,-13.526185,0.0018031222920252621
HATS537-007,2,335.651995555,0.002290241082481181,-14.80638,0.0011879393923930179
HATS776-001,2,268.89107693999995,0.000688637152044436,-61.747095,0.000657609306501203
HD154090,2,256.203486525,7.719484730338565e-05,-34.122375,6.363961030689217e-05
TOI-1052,2,337.501057495,0.00040933704459114676,-75.643505,0.00014849242405108986
SGR76,2,339.417387495,0.002086749893046062,-26.480645000000003,0.0007990306627419511
OBJ1758,2,132.750815965,0.00022922280525650618,11.942975,0.0006434671708786355
HATS772-149,2,216.356448465,0.0011390288163416755,-62.136755,0.00013435028842789427
HD005938,2,14.987025410000001,0.000605948085070805,-57.701840000000004,0.0004242640687084276
HD152246_7.3_19,2,253.5218875,8.131727983211841e-05,-41.079269999999994,0.00014142135623446776
HD 200633,2,316.18123805,0.0012657211383438308,-4.8332999999999995,0.0005798275605733133
A130436,2,196.148749025,0.00196987928422828,-61.67308,0.0001697056274858832
HIP18719,2,60.162679440000005,0.00044468531255561724,20.37655,0.0006222539674444701
C_HR5798,2,234.702202495,0.0002961999595653879,-52.37467,0.0008909545442964905
WA-OPH6,2,252.191744025,0.000630703893476654,-14.27448,0.00145663996924441
LMC123.7.9,2,74.62957194,0.0010862008687143377,-66.97376,7.07106781210021e-05
B_V1355,2,293.46545791,0.00011176529782709492,15.937965,0.0005444722215131263
LMC132.7-325,2,73.31478305499999,0.0017862295110318033,-67.567245,7.071067814109929e-06
HT-VIR,2,206.5239975,0.0016935207409568011,5.114005000000001,0.0009404520189786169
HD85823,2,148.26023805,0.00028991378027802116,-49.513885,0.0002616295090391665
HD85693,2,148.2390275,4.5961940781665945e-05,-26.75757,0.0001697056274846271
HV-LUP,2,232.07269137999998,0.0002439518395064038,-45.136525,0.0007990306627432072
WASP-15B,2,208.92782944,0.00014495689013901058,-32.16086,0.0007778174593008774
2231_KX-AQR,2,337.80931402500005,0.0003804588036295594,-22.9943,0.0001414213562369799
HIP28485,2,90.19939790999999,0.0005953414833578046,2.916735,0.0012374368670762434
HD85567_8.6_B5,2,147.618919025,0.0006279461770430182,-60.967765,7.778174593511204e-05
V853CEN,2,217.49258638,0.0008591347391430443,-56.133534999999995,0.0003323401871601686
V EP CHA,2,131.732839025,0.001528729505597303,-78.989645,0.0001626345596793097
HD850156,2,153.577312495,0.00043212002506686577,21.07105,0.0007495331880595106
LMC4-630,2,81.35361958,0.005793368284665725,-69.550595,0.0018172644276434333
LMC506.14_8910,2,78.910969995,0.003276655042278204,-65.63737,0.00021213203434793343
HD84295,2,145.196904025,0.0013110961804736732,-69.62147999999999,0.0002828427124789841
DD_PSC,2,27.881884995,0.0013462535296341332,9.298065000000001,0.0008273149339877142
HIP29525,2,93.30284791,0.00018247597594809703,10.624984999999999,9.192388155391134e-05
HD8733,2,21.59598194,0.0009431955932883337,20.06854,0.0007071067811886678
HIP18658,2,59.919829025,0.0007057279229605452,10.32912,0.0002545584412275687
HD93161A_8.6,2,161.035350965,0.0002150806696282863,-59.57663,2.8284271246391124e-05
LMC103.3-47900,2,80.5063675,0.001488459774397856,-69.795575,6.363961030689217e-05
HD91585,2,158.48568388,0.0019374725804531564,-29.53387,0.0007071067811848996
LMC-CEP-1711,2,80.45789500000001,0.00477297077300184,-69.76685,0.0006222539674457262
HD91121,2,157.71377194000002,2.7435742867933675e-06,-21.227240000000002,0.0004242640687121958
HD90872,2,157.01582861,0.003199658184869835,-57.19985,0.00038183766184135304
LMC-CEP-2023,2,81.75755694,0.001446825327113361,-71.64383000000001,0.0005798275605610666
CWW_070,2,289.16169055,0.002414769657764896,-16.416584999999998,0.0020293964620026715
HD90494,2,156.786566525,0.00017736359393423165,19.807405000000003,2.1213203436049417e-05
HIP17950,2,57.565466525,0.0008789690843534834,-1.52423,0.0010889444430271947
LMC-CEP-3461,2,73.710849025,0.0030348669495203853,-66.12898999999999,0.0009758073580306395
LMC-CEP-8910,2,78.908824995,0.0032907971778913508,-65.637405,0.0021001071401274417
V RZ HYI,2,23.967648054999998,0.0010846240205962226,-73.888605,0.0002333452377852389
HD90043,2,155.86800694,0.0011482565598309497,-0.90235,0.0014000714267493905
HIP18322,2,58.754490555000004,0.0016962713863195279,12.482880000000002,0.0032809754647063496
HD89124,2,153.43656902499998,0.0011256786403236688,-71.57680500000001,0.000997020561483018
LMC-CEPII-093,2,79.86169541000001,0.0005749202395156392,-69.865355,0.00036062445841409616
C8_9978,2,16.463419025,3.673419728234326e-05,11.753945,0.0002474873734159709
LMC-ECL-12669,2,79.80291097,0.005198606628881298,-69.11478500000001,0.0009263098833519671
LMC-T2-52,2,78.80587347,1.8442242454693085,-70.080955,0.14872576928696585
HR-7665,2,302.18890541,0.004282903347245471,-66.18506500000001,0.0012940054095651003
HIP20890,2,67.155064025,0.0017267194043119923,19.73838,0.0020364675298167813
HR-7150,2,284.43697944,0.00013355832882772987,-21.106045,4.949747467992839e-05
HIP19098,2,61.41550805,0.0003535533905949619,17.93564,5.656854249655047e-05
HD826369,2,84.22870152499999,0.00035139671491477345,-47.964725,9.19238815532833e-05
V381_SCO,2,266.76812138,0.001849084232857171,-35.785905,0.0011242997820842416
HIP19148,2,61.56737958,0.001963593104950962,15.69555,0.0022344574285496836
DV_CRU,2,194.04706791,0.000998392348616366,-57.471379999999996,8.485281374168552e-05
CL034-06,2,206.12995041,0.0004503845932037212,-6.784715,0.00020506096654387208
HIP-20601,2,66.178470555,0.0030413440476293476,4.698435,0.0016899852070359294
LRA01_E2_4129,2,100.29023388,0.00016970562747834674,-1.369675,0.0001909188309203625
LRA01_E2_5084,2,100.74858041,0.0003443185760322666,-1.0371549999999998,0.0002192031021677742
IRENE,2,167.014779995,17.82640512066384,-15.424785,43.84447416552341
HIP33691,2,105.011684995,0.0008186670180636536,-31.227185,0.0005161879502679912
LRA02_E1_4533,2,102.14529847,0.0011716335100218649,-3.600525,7.071067812068808e-06
CL032-08,2,16.002699995,0.00038341450996323635,9.4589,0.0009758073580381759
HD76632,2,134.366521525,0.0010372902926673918,4.430595,0.0001909188309203625
HIP33705,2,105.04079791000001,0.0008993973992539971,-31.140810000000002,0.0003535533905911937
LRA02_E1_4619,2,102.98214555,0.0001732411613954503,-3.9356600000000004,0.0004384062043355484
LRA02_E2_0105,2,102.82081958,0.0007756537125573163,-5.038354999999999,0.00014849242404889172
HIP19386,2,62.289679025,0.000752481823332327,0.178695,0.0005161879502661856
HD75288,2,131.99139708,3.398355192212866e-05,-35.727475,0.0002757716446673863
D_50CNC,2,131.734619025,3.830397433582964e-05,12.109995,7.071067811597781e-06
V397_PUP,2,117.31174902500001,0.00025160980594721584,-35.243935,0.0001626345596742854
IRA01_E2_3856,2,102.41011138,0.00030052038200923466,-2.512875,0.0010818733752157538
HIP93102,2,284.49647041000003,0.0010514253572020934,-47.45022,0.0015414927829860957
BP_PHE,2,5.9319905550000005,0.0006018256525361059,-49.358779999999996,0.00022627416997364114
LRA02_E2_1715,2,102.829550555,0.0006073269433008117,-3.3693,7.071067811848996e-05
BV1082SCO,2,264.11600805499995,0.00018659840849692696,-33.4927,0.0002969848481021797
LRA01_E1_5015,2,101.352961525,0.0025858541434550368,0.46134,0.0003535533905932937
LRA01_E1_4667,2,100.28637888,0.0009899494936538352,0.572255,0.00038890872965251905
V AK FOR,2,52.347681525,0.00216590342611201,-24.100335,0.0006717514421281667
DF_CET,2,26.880607495,3.339665327532939e-05,-7.877245,3.535533905924498e-05
LMC554.24.12873,2,84.96039944,0.004121640574719607,-67.88494499999999,0.00185969083451302
LMC562.05-9009,2,88.37167708,0.007765404244579217,-67.902155,0.0009545941545983583
HD82140,2,142.64096361,0.0017783735546959745,15.254615,0.0006576093065037151
WASP-35,2,76.08204194,0.00044547727214824524,-6.229215,0.001944543648263498
HIP30344,2,95.73844346999999,0.0002779353914235082,-24.554625,9.192388155453938e-05
LM_VIR,2,198.36419749499998,0.0009070553657249548,-18.825575,0.0015768481220478528
HIP30503,2,96.18347944,0.00027223611075279493,-28.78385,0.0003252691193448026
HD82074,2,142.384688465,0.000975220459413986,-4.246335,0.00027577164466267606
HIP3101,2,9.86155708,0.00018521955026315205,26.73816,1.4142135623195562e-05
V388PAV,2,315.51267944,2.7492311676372486e-05,-71.83623,0.0005798275605761395
B_A022311,2,35.795064025,0.0025540343383041028,16.507345,0.002255670631983849
LPV-41682,2,79.94994541,0.004386225790099987,-69.65573,0.002701147904140887
V383-SCO,2,268.396837495,0.0003103420952338021,-38.083105,0.0005161879502617109
HQ-CAR,2,155.13049861,0.0005904341622872558,-61.251325,7.071067814109929e-06
HIP32326,2,101.21013443999999,0.00043487067043210465,-66.86461,0.00012727922061378435
DTARPS-11,2,167.41691361,0.0017571603512636933,-15.712035,0.00013435028842538212
HD787610,2,342.019898055,3.8105984440812826e-05,-24.367715,3.535533906050105e-05
HIP99550,2,303.04139708,0.0012883061288642415,-12.89463,8.485281374231356e-05
LRA01_E1_3221,2,100.570095,0.001074802307403057,0.832195,0.0010394469683442438
HD93129A_7.3,2,160.98958749500002,0.00020310228074865185,-59.548190000000005,0.0004242640687134519
HD93491,2,161.80525346500002,0.00019150572956245148,-27.76436,0.0006081118318225306
LRA02_E2_2551,2,102.363015555,0.00023963141707260564,-4.575165,0.00031819805153351883
HIP135,2,0.426154995,0.00015281284648221885,-0.21609499999999998,4.949747468305876e-05
V1455_AQL,2,291.639379995,0.0024410952432110428,-8.16328,0.000905096679919058
1022_14.2,2,17.33554305,0.001803122292026518,-15.139965,4.949747468369661e-05
VESTA20110929,2,310.883549995,0.008070839018697252,-25.551865,0.003613315651864634
VESTA20110930,2,310.983812495,0.009529840724635507,-25.51458,0.00145663996924441
VESTA20111001,2,311.08478152500004,0.010082755801073482,-25.47649,0.0022768838354211545
VESTA20111002,2,311.201570965,0.007117616651272436,-25.433329999999998,0.00041012193308900027
