Release Date,Object,RA,DEC,Program ID,OB ID,DPR.CATG,DPR.TYPE,Dataset ID,EXPTIME
2015-04-22,HD157056,17:22:00.51,-25:00:04.8,60.A-9253(G),,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-22T10:13:23.160.tar,   150.001
2015-04-23,HD54879,07:10:08.12,-11:48:06.8,60.A-9253(G),,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-22T23:13:58.973.tar,  2700.000
2015-04-23,HD83058,09:34:08.80,-51:15:23.4,60.A-9253(G),100356077,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T02:21:04.024.tar,   800.000
2015-04-23,HD152236,16:53:58.48,-42:21:57.6,60.A-9253(G),100356081,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T03:20:41.008.tar,  1800.000
2015-04-23,HD164492C,18:02:22.65,-23:02:05.2,60.A-9253(G),100356083,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T05:26:57.223.tar,  2700.000
2015-04-23,HD173370,18:44:50.17,+02:03:34.3,60.A-9253(G),100356103,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T08:31:37.528.tar,   900.000
2015-04-23,HD152236,16:53:59.80,-42:21:47.6,60.A-9253(G),100356110,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T09:36:04.901.tar,   900.000
2015-04-24,HD74575,08:43:35.47,-33:11:03.8,191.D-0255(F),100356125,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T23:02:39.962.tar,   200.000
2015-04-24,HD74575,08:43:35.49,-33:11:04.1,191.D-0255(F),100356125,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T23:18:11.959.tar,   200.001
2015-04-24,HD74575,08:43:35.51,-33:11:03.9,191.D-0255(F),100356125,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T23:33:43.866.tar,   200.001
2015-04-24,HD53138,07:03:01.32,-23:50:02.2,191.D-0255(F),100356126,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-23T23:50:58.070.tar,   250.000
2015-04-24,HD83058,09:34:08.51,-51:15:19.0,191.D-0255(F),100356127,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-24T00:12:08.598.tar,   800.000
2015-04-24,CPD-57_3509,10:35:48.62,-58:14:56.0,191.D-0255(F),100356129,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-24T01:10:21.734.tar,  2700.000
2015-04-24,HD157246,17:25:22.87,-56:22:42.5,191.D-0255(F),100356135,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-24T04:16:16.073.tar,   300.000
2015-04-24,HD140873,15:46:05.81,-01:48:18.9,191.D-0255(F),100356136,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-24T04:40:54.324.tar,  1200.000
2015-04-24,HD164492C,18:02:23.79,-23:02:03.9,191.D-0255(F),100356140,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-24T06:06:47.042.tar,  2700.000
2015-04-24,HD181440,19:20:35.65,-00:53:32.0,191.D-0255(F),100356148,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-24T09:17:00.038.tar,  1000.000
2015-04-28,28-CMa,07:14:48.39,-26:46:16.3,093.D-0367(A),100356295,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-27T22:51:36.734.tar,   275.000
2015-04-28,HD66194,07:58:50.61,-60:49:29.1,093.D-0367(A),100356300,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-27T23:15:02.852.tar,   259.000
2015-04-28,HD91824,10:34:45.82,-58:09:24.5,093.D-0367(A),100356302,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-27T23:37:02.654.tar,  2260.000
2015-04-28,HD-91465,10:32:01.59,-61:41:07.6,093.D-0367(A),100356316,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T02:11:05.951.tar,   230.001
2015-04-28,HD94660,10:55:00.90,-42:15:00.4,093.D-0367(A),100356319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T02:30:13.953.tar,    90.000
2015-04-28,HD143448,16:03:43.37,-60:29:56.5,093.D-0367(A),100356320,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T02:42:02.497.tar,  1014.000
2015-04-28,HD161649,17:48:10.02,-34:35:08.6,093.D-0367(A),100356324,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T03:54:43.570.tar,  1592.000
2015-04-28,HD162374,17:52:14.28,-34:48:00.9,093.D-0367(A),100356331,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T05:44:22.722.tar,   277.000
2015-04-28,HD162374,17:52:14.21,-34:48:00.9,093.D-0367(A),100356333,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T06:05:25.522.tar,   277.001
2015-04-28,HD170054,18:27:14.67,+06:30:54.4,093.D-0367(A),100356337,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T06:43:39.175.tar,   600.002
2015-04-28,HD172046,18:37:48.62,+05:52:56.4,093.D-0367(A),100356340,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T07:27:01.649.tar,   562.000
2015-04-28,bet-Pav,20:44:56.48,-66:12:11.1,093.D-0367(A),100356345,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T08:09:53.500.tar,   160.000
2015-04-28,bet-Pav,20:44:56.31,-66:12:11.7,093.D-0367(A),100356345,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T08:22:48.129.tar,   160.001
2015-04-28,bet-Pav,20:44:56.02,-66:12:12.8,093.D-0367(A),100356345,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T08:35:40.237.tar,   160.000
2015-04-28,Peacock,20:25:38.44,-56:44:12.4,093.D-0367(A),100356350,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T08:49:45.550.tar,    39.000
2015-04-28,HD326331,16:54:26.12,-41:49:55.8,093.D-0367(A),100356352,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T08:58:25.133.tar,  1219.000
2015-04-28,del-Pav,20:08:45.71,-66:11:15.5,093.D-0367(A),100356356,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T10:27:21.237.tar,    83.000
2015-04-28,bet-Ind,20:54:47.97,-58:27:19.6,093.D-0367(A),100356357,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T10:36:05.739.tar,    80.000
2015-04-28,HD68450,08:11:01.64,-37:17:27.0,093.D-0367(A),100356361,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T22:50:06.017.tar,   900.000
2015-04-29,HD302225,09:27:37.53,-57:00:23.6,093.D-0367(A),100356364,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-28T23:57:13.659.tar,  2675.000
2015-04-29,HD101545,11:40:37.18,-62:34:07.4,093.D-0367(A),100356370,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-29T03:28:30.834.tar,  1300.000
2015-04-29,HD121743,13:58:15.86,-42:05:59.6,093.D-0367(A),100356373,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-29T04:59:08.284.tar,   900.000
2015-04-29,HD170682,18:31:24.39,-19:09:33.8,093.D-0367(A),100356375,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-29T06:04:33.690.tar,  1812.000
2015-04-29,HD170563,18:29:48.71,+06:45:47.6,093.D-0367(A),100356388,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-29T08:08:48.877.tar,  2100.001
2015-04-30,bet-Cru,12:47:43.44,-59:41:22.1,093.D-0367(A),100356406,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T04:31:32.456.tar,    25.000
2015-04-30,bet-Cru,12:47:43.40,-59:41:22.0,093.D-0367(A),100356406,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T04:35:24.839.tar,    25.000
2015-04-30,bet-Cru,12:47:43.47,-59:41:22.2,093.D-0367(A),100356406,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T04:39:16.293.tar,    25.000
2015-04-30,bet-Cru,12:47:43.43,-59:41:21.8,093.D-0367(A),100356406,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T04:43:09.088.tar,    25.000
2015-04-30,bet-Cru,12:47:43.39,-59:41:21.9,093.D-0367(A),100356406,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T04:47:01.772.tar,    25.000
2015-04-30,bet-Cru,12:47:43.35,-59:41:22.4,093.D-0367(A),100356406,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T04:50:53.527.tar,    25.000
2015-04-30,bet-Cru,12:47:43.31,-59:41:22.1,093.D-0367(A),100356406,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T04:54:45.381.tar,    25.000
2015-04-30,HD121743,13:58:16.08,-42:05:59.9,093.D-0367(A),100356408,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T05:00:27.332.tar,   155.000
2015-04-30,HD121743,13:58:16.09,-42:06:00.3,093.D-0367(A),100356408,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T05:12:59.819.tar,   155.001
2015-04-30,HD121743,13:58:15.96,-42:06:00.3,093.D-0367(A),100356408,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T05:25:31.726.tar,   155.000
2015-04-30,HD121743,13:58:15.94,-42:06:01.4,093.D-0367(A),100356408,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T05:38:03.403.tar,   155.001
2015-04-30,HD121743,13:58:15.92,-42:06:02.2,093.D-0367(A),100356408,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T05:50:35.370.tar,   155.000
2015-04-30,eta-Cen,14:35:30.12,-42:09:26.3,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T06:04:26.091.tar,    80.000
2015-04-30,eta-Cen,14:35:30.10,-42:09:26.6,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T06:11:58.279.tar,    80.000
2015-04-30,eta-Cen,14:35:30.14,-42:09:27.5,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T06:19:30.778.tar,    80.000
2015-04-30,eta-Cen,14:35:30.08,-42:09:28.0,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T06:27:02.846.tar,    80.000
2015-04-30,eta-Cen,14:35:30.03,-42:09:28.2,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T06:34:35.774.tar,    80.000
2015-04-30,eta-Cen,14:35:30.00,-42:09:29.6,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T06:42:09.093.tar,    80.000
2015-04-30,eta-Cen,14:35:29.99,-42:09:30.3,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T06:49:41.631.tar,    80.000
2015-04-30,eta-Cen,14:35:29.93,-42:09:30.3,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T06:57:14.439.tar,    80.000
2015-04-30,eta-Cen,14:35:29.91,-42:09:31.2,093.D-0367(A),100356414,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T07:04:47.407.tar,    80.000
2015-04-30,HD156324,17:18:23.10,-32:24:09.7,093.D-0367(A),100356417,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T07:15:28.927.tar,   900.000
2015-04-30,HD170719,18:31:37.29,-19:05:14.2,093.D-0367(A),100356424,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-04-30T08:19:28.256.tar,  2061.001
2015-05-01,GJ479,12:37:50.15,-52:00:09.9,093.C-0163(A),10,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-01T01:27:52.110.tar,   900.000
2015-05-01,GJ674,17:28:40.50,-46:54:00.1,093.C-0163(A),25,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-01T06:04:57.862.tar,   450.000
2015-05-02,GJ479,12:37:50.43,-52:00:05.8,093.C-0163(A),10,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-02T02:58:38.376.tar,   899.999
2015-05-04,GJ479,12:37:50.38,-52:00:07.5,093.C-0163(A),16,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-04T02:42:40.085.tar,   900.000
2015-05-05,GJ479,12:37:50.32,-52:00:08.9,093.C-0163(A),9,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-05T00:47:35.638.tar,   900.000
2015-05-05,GJ674,17:28:40.60,-46:54:00.3,093.C-0163(A),27,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-05T05:29:12.430.tar,   450.001
2015-05-06,GJ479,12:37:50.49,-52:00:08.3,093.C-0163(A),5,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-06T00:49:41.526.tar,   900.000
2015-05-07,GJ479,12:37:50.32,-52:00:08.3,093.C-0163(A),8,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-07T00:31:57.715.tar,   900.000
2015-05-08,GJ674,17:28:39.75,-46:54:02.0,093.C-0163(A),21,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-08T03:15:26.675.tar,   450.001
2015-05-09,GJ479,12:37:50.42,-52:00:06.6,093.C-0163(A),9,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-09T00:48:42.669.tar,   900.000
2015-05-09,GJ674,17:28:40.65,-46:54:00.3,093.C-0163(A),30,SCIENCE,"STAR,CIRPOL,NONE",HARPS.2014-05-09T06:32:44.538.tar,   450.001
2015-05-23,HD96059,11:03:52.78,-58:45:57.3,093.D-0367(A),100356973,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2014-05-23T00:05:26.969.tar,  2075.000
2015-05-24,TWA-9a,11:48:24.02,-37:28:50.4,093.C-0184(A),100356988,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-05-24T02:43:09.873.tar,  1100.000
2015-05-24,RXJ1539.7-3450,15:39:46.31,-34:50:56.9,093.C-0184(A),100356994,SCIENCE,"STAR,CIRPOL,K4IV",HARPS.2014-05-24T04:01:24.834.tar,   550.000
2015-05-26,TWA-9a,11:48:23.94,-37:28:45.9,093.C-0184(A),100357035,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-05-26T01:31:24.116.tar,  1100.000
2015-05-27,TWA-9a,11:48:23.99,-37:28:46.3,093.C-0184(A),100357060,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-05-27T01:25:35.441.tar,  1100.000
2015-05-27,RXJ1539.7-3450,15:39:46.41,-34:50:59.6,093.C-0184(A),100357070,SCIENCE,"STAR,CIRPOL,K4IV",HARPS.2014-05-27T03:34:07.429.tar,   550.000
2015-05-28,TWA-9a,11:48:23.94,-37:28:46.8,093.C-0184(A),100357118,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-05-28T01:28:03.864.tar,  1100.000
2015-05-28,TWA-9a,11:48:23.95,-37:28:55.1,093.C-0184(A),100357123,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-05-28T02:45:36.562.tar,  1100.000
2015-05-30,GJ-674,17:28:40.51,-46:53:59.1,093.C-0163(A),100357161,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-05-30T04:23:20.399.tar,   450.000
2015-05-31,TWA-9a,11:48:23.84,-37:28:46.8,093.C-0184(A),100357200,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-05-31T01:14:42.418.tar,  1700.000
2015-06-01,TWA-9a,11:48:23.93,-37:28:45.8,093.C-0184(A),100357260,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-05-31T23:25:04.778.tar,  1700.000
2015-06-01,GJ-479,12:37:50.48,-52:00:04.8,093.C-0163(A),100357263,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-01T01:24:27.039.tar,   900.000
2015-06-01,GJ-674,17:28:40.90,-46:53:56.9,093.C-0163(A),100357267,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-01T02:33:44.436.tar,   450.000
2015-06-02,TWA-9a,11:48:23.89,-37:28:46.1,093.C-0184(A),100357291,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-01T23:45:06.983.tar,  1700.000
2015-06-02,GJ-674,17:28:39.51,-46:54:02.3,093.C-0163(A),100357300,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-02T01:44:42.176.tar,   450.000
2015-06-03,TWA-9a,11:48:23.99,-37:28:44.8,093.C-0184(A),100357345,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-02T23:30:21.265.tar,  1700.000
2015-06-03,GJ-479,12:37:50.50,-52:00:05.1,093.C-0163(A),100357348,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-03T01:27:08.708.tar,   900.000
2015-06-04,TWA-9a,11:48:23.67,-37:28:45.4,093.C-0184(A),100357369,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-04T01:06:50.875.tar,  1700.000
2015-06-06,TWA-9a,11:48:24.09,-37:28:46.1,093.C-0184(A),100357396,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-06T00:20:29.284.tar,  1700.000
2015-06-06,GJ-479,12:37:50.63,-52:00:07.0,093.C-0163(A),100357407,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-06T02:20:17.288.tar,   900.000
2015-06-06,GJ-674,17:28:40.58,-46:53:58.7,093.C-0163(A),100357413,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-06T03:26:04.711.tar,   450.000
2015-06-07,TWA-9a,11:48:24.34,-37:28:59.6,093.C-0184(A),100357469,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-07T02:53:49.720.tar,  1700.000
2015-06-07,GJ-479,12:37:51.98,-52:00:22.2,093.C-0163(A),100357479,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-07T04:59:17.033.tar,   900.000
2015-06-08,TWA-9a,11:48:23.78,-37:28:43.1,093.C-0184(A),100357510,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-08T00:19:23.845.tar,  1700.000
2015-06-08,GJ-479,12:37:50.36,-52:00:04.1,093.C-0163(A),100357519,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-08T02:19:39.948.tar,   900.000
2015-06-08,GJ-674,17:28:40.24,-46:53:55.6,093.C-0163(A),100357529,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-08T03:25:22.665.tar,   450.000
2015-06-09,TWA-9a,11:48:24.14,-37:28:43.6,093.C-0184(A),100357563,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-09T00:10:08.202.tar,  1700.000
2015-06-09,GJ-479,12:37:50.69,-52:00:05.5,093.C-0163(A),100357571,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-09T02:10:47.179.tar,   900.000
2015-06-09,GJ-674,17:28:40.80,-46:53:58.6,093.C-0163(A),100357576,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-09T03:20:47.509.tar,   450.000
2015-06-10,TWA-9a,11:48:24.34,-37:28:44.5,093.C-0184(A),100357634,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-10T00:10:32.215.tar,  1700.000
2015-06-10,GJ-479,12:37:50.59,-52:00:07.6,093.C-0163(A),100357647,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-10T02:08:50.643.tar,   900.000
2015-06-10,GJ-674,17:28:40.66,-46:53:59.7,093.C-0163(A),100357650,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-10T03:18:10.160.tar,   450.000
2015-06-11,GJ-479,12:37:50.39,-52:00:05.8,093.C-0163(A),100357664,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-11T01:06:00.495.tar,   900.000
2015-06-13,GJ-479,12:37:50.28,-52:00:08.6,092.C-0715(A),100357709,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-13T23:09:17.967.tar,   900.000
2015-06-14,GJ-674,17:28:41.13,-46:53:58.5,092.C-0715(A),100357716,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-14T02:07:52.958.tar,   450.000
2015-06-14,RXJ1608.9-3905,16:08:54.14,-39:06:07.1,093.C-0184(A),100357723,SCIENCE,"STAR,CIRPOL,K2IV",HARPS.2014-06-14T05:33:39.498.tar,   650.000
2015-06-15,GJ-479,12:37:50.33,-52:00:05.9,092.C-0715(A),100357930,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-14T23:58:03.683.tar,   900.000
2015-06-15,RXJ1609.7-3854,16:09:39.46,-38:55:05.5,093.C-0184(A),100357934,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-15T02:29:32.302.tar,  1250.000
2015-06-15,RXJ1608.9-3905,16:08:53.92,-39:06:07.6,093.C-0184(A),100357944,SCIENCE,"STAR,CIRPOL,K2IV",HARPS.2014-06-15T05:29:10.716.tar,   650.000
2015-06-16,GJ-479,12:37:50.74,-52:00:05.8,092.C-0715(A),100358034,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-15T23:58:45.328.tar,   900.000
2015-06-16,RXJ1609.7-3854,16:09:39.59,-38:55:05.6,093.C-0184(A),100358039,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-16T02:50:48.773.tar,  1250.000
2015-06-16,RXJ1608.9-3905,16:08:53.94,-39:06:11.5,093.C-0184(A),100358056,SCIENCE,"STAR,CIRPOL,K2IV",HARPS.2014-06-16T05:46:53.045.tar,   650.000
2015-06-17,GJ-674,17:28:41.16,-46:53:58.7,092.C-0715(A),100358066,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-17T02:07:30.407.tar,   450.000
2015-06-17,RXJ1609.7-3854,16:09:39.35,-38:55:08.5,093.C-0184(A),100358069,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-17T04:35:36.964.tar,  1250.000
2015-06-17,GJ-479,12:37:50.48,-52:00:06.4,092.C-0715(A),100358070,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-17T22:35:42.700.tar,   900.000
2015-06-18,GJ-674,17:28:40.35,-46:53:57.0,092.C-0715(A),100358075,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-18T01:01:04.424.tar,   450.000
2015-06-18,RXJ1609.7-3854,16:09:39.47,-38:55:06.5,093.C-0184(A),100358076,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-18T03:13:02.392.tar,  1900.000
2015-06-18,GJ-479,12:37:50.33,-52:00:08.8,092.C-0715(A),100358081,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-18T22:36:08.270.tar,   900.000
2015-06-19,GJ-674,17:28:40.35,-46:53:58.2,092.C-0715(A),100358093,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-19T01:00:29.808.tar,   450.000
2015-06-19,RXJ1609.7-3854,16:09:39.41,-38:55:06.6,093.C-0184(A),100358102,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-19T03:10:16.529.tar,  1900.000
2015-06-19,GJ-479,12:37:50.35,-52:00:08.5,092.C-0715(A),100358123,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-19T22:31:17.436.tar,   900.000
2015-06-20,GJ-674,17:28:41.12,-46:53:56.0,092.C-0715(A),100358135,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-20T01:11:08.458.tar,   450.001
2015-06-20,RXJ1609.7-3854,16:09:39.39,-38:55:05.2,093.C-0184(A),100358146,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-20T04:01:47.503.tar,  1900.000
2015-06-21,GJ-479,12:37:50.46,-52:00:04.9,093.C-0163(A),100358167,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-21T00:13:06.486.tar,   900.000
2015-06-21,RXJ1609.7-3854,16:09:39.51,-38:55:07.5,093.C-0184(A),100358175,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-21T01:43:45.384.tar,  1900.000
2015-06-21,GJ-674,17:28:40.53,-46:53:56.7,093.C-0163(A),100358187,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-21T04:20:15.040.tar,   450.001
2015-06-21,GJ-846,22:02:09.44,+01:23:57.5,093.C-0163(A),100358198,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-21T08:35:41.740.tar,   450.001
2015-06-22,GJ-479,12:37:50.36,-52:00:05.2,093.C-0163(A),100358209,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-21T23:40:54.092.tar,   900.000
2015-06-22,RXJ1609.7-3854,16:09:39.52,-38:55:08.9,093.C-0184(A),100358245,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-22T01:10:18.727.tar,  1900.000
2015-06-23,GJ-479,12:37:50.39,-52:00:06.7,093.C-0163(A),100358301,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-23T01:11:08.541.tar,   900.000
2015-06-23,RXJ1609.7-3854,16:09:39.21,-38:55:04.7,093.C-0184(A),100358304,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-23T02:19:08.946.tar,  1900.000
2015-06-24,GJ-846,22:02:09.59,+01:23:53.4,093.C-0163(A),100358316,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-23T09:40:41.657.tar,   450.000
2015-06-24,GJ-479,12:37:50.39,-52:00:04.8,093.C-0163(A),100358322,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-23T23:32:31.837.tar,   900.000
2015-06-24,RXJ1609.7-3854,16:09:39.62,-38:55:08.2,093.C-0184(A),100358329,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-24T01:04:57.212.tar,  1900.000
2015-06-25,RXJ1609.7-3854,16:09:39.28,-38:55:08.3,093.C-0184(A),100358391,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-25T01:01:33.628.tar,  1900.000
2015-06-26,GJ-674,17:28:40.26,-46:53:56.1,093.C-0163(A),100358393,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-25T03:39:15.168.tar,   450.001
2015-06-25,GJ-846,22:02:09.54,+01:23:56.2,093.C-0163(A),100358404,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-25T09:31:04.212.tar,   450.001
2015-06-26,GJ-479,12:37:50.39,-52:00:04.5,093.C-0163(A),100358417,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-26T00:17:49.975.tar,   900.000
2015-06-26,RXJ1609.7-3854,16:09:39.18,-38:55:04.1,093.C-0184(A),100358421,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-26T01:54:13.906.tar,  1900.000
2015-06-26,GJ-479,12:37:50.20,-52:00:04.0,093.C-0163(A),100358456,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-26T23:35:03.787.tar,   900.000
2015-06-27,RXJ1609.7-3854,16:09:39.28,-38:55:05.9,093.C-0184(A),100358466,SCIENCE,"STAR,CIRPOL,K5V",HARPS.2014-06-27T01:08:32.905.tar,  1900.000
2015-06-27,GJ-846,22:02:09.81,+01:23:55.7,093.C-0163(A),100358506,SCIENCE,"STAR,CIRPOL,M2V",HARPS.2014-06-27T09:33:16.050.tar,   450.000
